,created_at,id,text
0,2022-01-19T18:18:42.000Z,1483866520820359170,"Wordle 214 3/6

⬜🟨⬜⬜⬜
🟩🟨⬜🟨🟩
🟩🟩🟩🟩🟩

That was a little too easy 😃"
1,2022-01-19T18:18:42.000Z,1483866520669331456,"I know Wordle tweets are dull but I'm too pleased with this not to share, esp after yesterday's last ditch 6/6 effort 🎉🙌
#Wordle214  2/6

⬜⬜🟨🟩⬜
🟩🟩🟩🟩🟩"
2,2022-01-19T18:18:42.000Z,1483866520333729792,"Wordle 214 5/6

⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜🟨⬜
🟩🟩🟩🟩🟩"
3,2022-01-19T18:18:41.000Z,1483866516475027459,"Wordle (ES) #13 5/6

⬜🟨🟨🟨⬜
⬜🟨🟨🟩⬜
🟨🟩🟨🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/zTaSsf7LxN"
4,2022-01-19T18:18:40.000Z,1483866515296370688,"Working towards a reasonable tactic:
Wordle 214 4/6

⬜⬜🟩⬜⬜
🟨⬜🟩🟩⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
5,2022-01-19T18:18:40.000Z,1483866514818228224,"Wordle 214 3/6

⬜⬜⬜🟨🟨
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

Read it and weep."
6,2022-01-19T18:18:39.000Z,1483866510971998211,"Wordle 214 3/6

⬛⬛⬛🟨⬛
🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩"
7,2022-01-19T18:18:39.000Z,1483866509982470145,"Wordle 215 2/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
8,2022-01-19T18:18:38.000Z,1483866507058765827,"Wordle 214 4/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
9,2022-01-19T18:18:38.000Z,1483866506903629827,"Wordle 214 4/6 — pain today

🟨🟨🟨⬛🟩
🟩⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
