,created_at,id,text
0,2022-01-19T15:13:13.000Z,1483819843908677634,"Wordle 214 3/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩

My best ever! 😄"
1,2022-01-19T15:13:13.000Z,1483819843719933954,"Flip
Wordle 214 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
2,2022-01-19T15:13:13.000Z,1483819843388424201,"Wordle 214 2/6

🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩"
3,2022-01-19T15:13:13.000Z,1483819842646024195,"Wordle 214 2/6

🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
4,2022-01-19T15:13:13.000Z,1483819842033823749,"Wordle 215 5/6

⬜⬜🟨🟨⬜
🟨🟨⬜⬜⬜
⬜🟨🟨🟨⬜
⬜🟩🟨🟨⬜
🟩🟩🟩🟩🟩

(∩˘ω˘)⊃))🔧✨"
5,2022-01-19T15:13:12.000Z,1483819839936475142,"Wordle 214 4/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩"
6,2022-01-19T15:13:12.000Z,1483819839840038913,"Wordle 214 2/6

⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
7,2022-01-19T15:13:12.000Z,1483819839047319560,"Wordle 214 4/6

⬛🟦⬛⬛⬛
⬛🟦⬛🟦⬛
⬛⬛🟦⬛🟦
🟧🟧🟧🟧🟧"
8,2022-01-19T15:13:12.000Z,1483819838359281666,"Word #19 (🇺🇸) - 3/6

⬛⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

@WordleGame #wordle #dailywordchallenge #dailywordleclub"
9,2022-01-19T15:13:12.000Z,1483819838351020038,"Wordle 214 5/6

🟨⬜⬜⬜⬜
⬜🟨⬜🟨⬜
⬜🟨⬜⬜⬜
⬜🟨⬜🟨⬜
🟩🟩🟩🟩🟩"
10,2022-01-19T15:13:11.000Z,1483819837675638787,"Wordle 214 3/6

⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
11,2022-01-19T15:13:11.000Z,1483819836266500100,"I now understand the hype. 
Wordle 214 4/6

⬛🟨⬛⬛⬛
🟩🟨🟨⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
12,2022-01-19T15:13:11.000Z,1483819835461373956,"Wordle 215 3/6

🟨🟩⬜⬜⬜
⬜⬜🟨🟨⬜
🟩🟩🟩🟩🟩"
13,2022-01-19T15:13:11.000Z,1483819834957836294,"Wordle 214 3/6

🟨⬛⬛⬛⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩

Worlde players say 🗣 HO!!! 😇"
14,2022-01-19T15:13:11.000Z,1483819834072875011,"Wordle 214 5/6

🟨⬜⬜🟨⬜
🟨🟨⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩"
15,2022-01-19T15:13:10.000Z,1483819833355558922,"Wordle 214 6/6

Thank god

⬛⬛🟨🟨⬛
🟨⬛🟨🟨⬛
⬛🟨🟨🟨⬛
⬛🟩🟨🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
16,2022-01-19T15:13:10.000Z,1483819833070342144,"Wordle 214 3/6

🟩⬜⬜⬜⬜
🟩⬜🟨⬜⬜
🟩🟩🟩🟩🟩"
17,2022-01-19T15:13:10.000Z,1483819832776613888,"Wordle 214 2/6

🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩 😎my life may have just peaked #wordle"
18,2022-01-19T15:13:10.000Z,1483819832768229376,"Wordle 214 5/6

⬛⬛⬛🟨⬛
🟨🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

eat a bag of richards"
19,2022-01-19T15:13:10.000Z,1483819832034435077,"Wordle 214 4/6

⬜🟨⬜⬜⬜
🟨🟨⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
20,2022-01-19T15:13:10.000Z,1483819831631699968,"Wordle 214 4/6
Caffeine is important.
⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩"
21,2022-01-19T15:13:09.000Z,1483819828695961600,"Wordle 215 3/6

🟨⬛⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
22,2022-01-19T15:13:09.000Z,1483819828653797381,"Wordle 214 4/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩"
23,2022-01-19T15:13:09.000Z,1483819828280532992,"Wordle (ES) #13 3/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/8hGbzVPhTF"
24,2022-01-19T15:13:09.000Z,1483819825701191681,"Wordle 214 3/6

first wordle, fun

⬛🟨⬛⬛🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
25,2022-01-19T15:13:08.000Z,1483819824723775492,"Wordle 214 3/6

🟨⬛⬛⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩"
26,2022-01-19T15:13:08.000Z,1483819824597848065,"Wordle (ES) #13 4/6

⬜🟨⬜🟨🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/u9Kinfr1at"
27,2022-01-19T15:13:08.000Z,1483819823444508675,"Wordle 214 4/6

⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

I was so close to getting it in 3 I’m so mad"
28,2022-01-19T15:13:08.000Z,1483819823100534785,"Wordle 214 2/6

⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
