,created_at,id,text
0,2022-01-19T15:32:13.000Z,1483824624140009473,"Wordle 214 4/6

⬜⬜🟨⬜⬜
🟨🟩🟨🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1,2022-01-19T15:32:12.000Z,1483824622789599234,"Wordle 214 4/6

⬛⬛🟨⬛⬛
⬛🟨🟨⬛🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩

almost made a pixel mountain :("
2,2022-01-19T15:32:12.000Z,1483824622781018121,"Wordle (ES) #13 6/6

🟨⬜⬜⬜⬜
🟨🟨⬜⬜🟨
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3,2022-01-19T15:32:12.000Z,1483824619593338892,"Has anyone ever lost this game?

Wordle 214 2/6

⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩"
4,2022-01-19T15:32:12.000Z,1483824619559784452,"Wordle 214 2/6

NO WAY

🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
5,2022-01-19T15:32:12.000Z,1483824619358502918,"Wordle 214 3/6
🟩🟩⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩"
6,2022-01-19T15:32:12.000Z,1483824619287158785,"Wordle 214 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟩⬜
🟨⬜🟩🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩

im so stupid why did this one take me so long,"
7,2022-01-19T15:32:11.000Z,1483824617911627780,"Wordle 214 3/6

⬛⬛⬛⬛🟨
🟨⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
8,2022-01-19T15:32:11.000Z,1483824617731272706,"Wordle 214 4/6

⬛⬛⬛⬛🟩
⬛🟩⬛⬛⬛
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
9,2022-01-19T15:32:11.000Z,1483824616158412805,"当てやすい
Wordle 215 3/6*

⬛⬛⬛🟨⬛
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩"
10,2022-01-19T15:32:11.000Z,1483824615952732165,"Wordle 214 3/6

⬜🟨⬜⬜⬜
🟩🟨⬜🟨🟩
🟩🟩🟩🟩🟩"
11,2022-01-19T15:32:11.000Z,1483824615755771905,"Wordle 215 5/6

🟩⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
