,created_at,id,text
0,2022-01-19T19:05:15.000Z,1483878237700718592,"Wordle 214 3/6 :)

🟨⬛🟨🟩⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
1,2022-01-19T19:05:14.000Z,1483878234702118912,"Wordle 215 5/6

⬛⬛⬛⬛⬛
🟨🟨🟨⬛⬛
⬛🟨🟨⬛🟩
🟨🟨⬛⬛🟨
🟩🟩🟩🟩🟩"
2,2022-01-19T19:05:14.000Z,1483878232264949760,"Nice! Again my base words coming in handy 

Wordle 214 3/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
3,2022-01-19T19:05:14.000Z,1483878231770025994,"Wordle 214 4/6

🟩⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩"
4,2022-01-19T19:05:14.000Z,1483878231614836738,"Wordle 214 6/6

🟨⬛⬛🟨🟨
🟨🟨🟨⬛⬛
🟨🟨🟨⬛⬛
⬛🟨🟨🟨⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩

I almost didn’t think I’d get it this time"
5,2022-01-19T19:05:13.000Z,1483878230725922817,"Wordle 215 X/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜🟩🟨⬜🟨
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩The horror!!!!!!!"
6,2022-01-19T19:05:13.000Z,1483878230180634625,"Wordle 215 3/6

Frustrating one.. 

⬜🟨🟨⬜⬜
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩"
7,2022-01-19T19:05:13.000Z,1483878228343373824,"RT @jacobdehart: Wordle 203 2/6

⬛⬛🟩🟨🟩
🟩🟩🟩🟩🟩

holy smokes"
8,2022-01-19T19:05:13.000Z,1483878226892107778,"Wordle 214 3/6

🟩⬜⬜⬜⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
9,2022-01-19T19:05:12.000Z,1483878226158096396,"Wordle 214 4/6

⬛⬛🟨⬛⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
10,2022-01-19T19:05:12.000Z,1483878225377775617,"Wordle 215 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨🟨⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩

Ah well"
11,2022-01-19T19:05:12.000Z,1483878224337596417,"Wordle 215 3/6

🟨⬜🟨⬜⬜
⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩"
12,2022-01-19T19:05:12.000Z,1483878223314309123,"@JoeSerp Wordle 214 2/6

🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

Rocked today’s puzzle. 

Fun little game. Do it!"
13,2022-01-19T19:05:12.000Z,1483878223180034048,"Wordle 214 4/6

⬜🟨⬜⬜🟨
🟨🟩🟨⬜⬜
🟨🟩🟨⬜⬜
🟩🟩🟩🟩🟩 bruh my mind was bugging on this one lmfao"
14,2022-01-19T19:05:11.000Z,1483878222194483209,"Wordle 214 4/6
omg my first wordle
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
15,2022-01-19T19:05:11.000Z,1483878222152744961,"Not me waiting till 12 to lowkey solve Wordle and feel good about myself to fall asleep.

Wordle 215 3/6

🟨⬜⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩"
16,2022-01-19T19:05:11.000Z,1483878219258417152,"Game is frustrating sometimes, but this one was my fault. I messed up and spelled one of the words wrong. Wordle 214 5/6

⬛⬛⬛🟨⬛
⬛⬛🟨⬛🟩
⬛🟨⬛🟨🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
17,2022-01-19T19:05:10.000Z,1483878216322273280,"Easy.

Lewdle ⋕01 2/6
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

Don't be a $⋕*! and go play the real Wordle here:
https://t.co/xqGjaqNjFd https://t.co/mFtz8t17hL"
18,2022-01-19T19:05:10.000Z,1483878215424770048,"RT @sumitkashyapjha: Luck with wordle continues. Same 1st word 😀

Wordle 215 2/6

⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
19,2022-01-19T19:05:09.000Z,1483878211461259271,"🎉🎉🎉YES!!!! 🎉🎉🎉Wordle 214 3/6

⬜⬜⬜⬜🟨
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩"
20,2022-01-19T19:05:08.000Z,1483878209640755201,"Wordle 215 2/6

Luck be a Wordle tonight.

⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
21,2022-01-19T19:05:08.000Z,1483878206595686403,"Wordle 214 2/6*

⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩 
is there a parade or key to the city or free cupcake somewhere?*"
22,2022-01-19T19:05:07.000Z,1483878205153021953,"I like to think Wordle as a more refined Bones/No Bones indicator of how today is goi bc to go. 

Wordle 214 3/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
23,2022-01-19T19:05:07.000Z,1483878205140639745,"Wordle 215 4/6

⬜🟨🟨⬜🟩
🟨🟩⬜⬜⬜
⬜⬜🟩🟩🟨
🟩🟩🟩🟩🟩"
24,2022-01-19T19:05:07.000Z,1483878204092088321,"It's Day 1 
Wordle 215 X/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟨⬛⬛🟩
⬛🟩🟨⬛🟩"
25,2022-01-19T19:05:07.000Z,1483878203785506817,"Wordle 214 3/6

⬛⬛🟩⬛⬛
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
26,2022-01-19T19:05:07.000Z,1483878202984570883,"Lewdle ⋕01 3/6
⬛🟨🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩

Don't be a $⋕*! and go play the real Wordle here:
https://t.co/Y2vN7nA4PM"
27,2022-01-19T19:05:07.000Z,1483878202577764356,"Wordle 214 2/6

⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

Shoulda used my usual starting word first"
