,created_at,id,text
0,2022-01-19T14:52:41.000Z,1483814674550378504,"That was close

Wordle 214 6/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
1,2022-01-19T14:52:40.000Z,1483814672927178756,"Wordle 214 3/6

⬜⬜⬜🟦🟦
⬜🟧🟧🟧⬜
🟧🟧🟧🟧🟧
Y'all were right, #Wordle is pretty fun."
2,2022-01-19T14:52:40.000Z,1483814672818053123,"Couldn't get yesterday's but I'm back!
Wordle 214 4/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟨
🟩🟨⬜🟨🟩
🟩🟩🟩🟩🟩"
3,2022-01-19T14:52:40.000Z,1483814671664701447,"Guess I’m pretty decent at this 😎😎😎

Wordle 214 2/6

🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩"
4,2022-01-19T14:52:40.000Z,1483814671626948608,"Word #19 (🇪🇸) - 3/6

⬛🟨🟨🟨🟩
⬛🟨🟨🟩🟩
🟩🟩🟩🟩🟩

¡Juega aquí!
https://t.co/23uDWPN3EE

@WordleGame #wordle #dailywordchallenge #dailywordleclub"
5,2022-01-19T14:52:40.000Z,1483814670712532992,"Wordle 214 4/6

⬛🟨⬛⬛⬛
🟨⬛🟩🟩⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
6,2022-01-19T14:52:40.000Z,1483814670309941248,"Wordle 214 3/6

⬛⬛🟩⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩"
7,2022-01-19T14:52:39.000Z,1483814670263857154,"@OG_Pepper Wordle 214 5/6

⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
⬛⬛🟩🟨⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
8,2022-01-19T14:52:39.000Z,1483814668481142786,"@ffffedu Wordle (ES) #13 3/6

🟨⬜🟨⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

https://t.co/HJOJyvcIis"
9,2022-01-19T14:52:38.000Z,1483814665209757704,"Wordle 214 4/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
10,2022-01-19T14:52:38.000Z,1483814664597381123,"Trying out as many letters as you can won't figure it out by line 3, but will always get it by line 4 or 5...

Wordle 214 4/6

⬛⬛🟨🟨⬛
⬛⬛🟨⬛⬛
⬛🟨⬛🟨⬛
🟩🟩🟩🟩🟩"
11,2022-01-19T14:52:38.000Z,1483814663817027589,"Wordle 214 4/6

⬛⬛🟨⬛⬛
🟨⬛🟨🟨⬛
⬛🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
12,2022-01-19T14:52:38.000Z,1483814663687229444,"I don’t know anyone who’s doing wordle so I’m gonna post it here
⬜️⬜️🟩⬜️⬜️
🟨⬜️🟩🟨⬜️
🟩🟩🟩🟩🟩"
13,2022-01-19T14:52:37.000Z,1483814659597774853,"@RY4NRY4NRY4N Wordle 214 2/6

⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩"
14,2022-01-19T14:52:37.000Z,1483814659174064134,"Wordle 214 4/6

⬛🟩⬛🟨⬛
🟨⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩"
15,2022-01-19T14:52:37.000Z,1483814658632941572,"Wordle 214 3/6

🟨⬛⬛🟨⬛
🟨🟩🟨🟨⬛
🟩🟩🟩🟩🟩

I have become stronger than you could ever imagine."
16,2022-01-19T14:52:36.000Z,1483814656196198403,"Wordle 214 3/6

⬜🟨⬜⬜⬜
⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩"
17,2022-01-19T14:52:36.000Z,1483814655126552576,"Never a doubt.

Wordle 214 4/6

⬜⬜⬜⬜⬜
🟨⬜🟩⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
18,2022-01-19T14:52:36.000Z,1483814653692157952,"Uff. Vlt sollte ich doch die deutsche Version testen. Wordle 214 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
19,2022-01-19T14:52:35.000Z,1483814652525961218,"Yes!!

Wordle 214 2/6

🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩"
20,2022-01-19T14:52:35.000Z,1483814652421316611,"Wordle 214 5/6

⬛⬛⬛⬛🟦
⬛🟦🟦⬛⬛
🟦🟦⬛⬛🟧
⬛⬛🟧🟧🟧
🟧🟧🟧🟧🟧

Is everyone just much better at Wordle than me, or are they only posting their Ws? 🤔"
21,2022-01-19T14:52:35.000Z,1483814651976720395,"@pos_josh Wordle 214 4/6

⬜⬜🟨⬜🟩
🟨🟨⬜⬜🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩                                                 Good work"
22,2022-01-19T14:52:35.000Z,1483814651418845196,"Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩 ⁦@HunterMo_21⁩ 😈😈"
23,2022-01-19T14:52:35.000Z,1483814650525495300,"Wordle 214 6/6

⬜⬜🟧⬜⬜
⬜⬜🟧⬜⬜
⬜⬜🟧⬜⬜
🟦⬜🟧🟧⬜
⬜🟧🟧🟧🟧
🟧🟧🟧🟧🟧"
24,2022-01-19T14:52:34.000Z,1483814648994578435,"Wordle 214 2/6

⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩"
25,2022-01-19T14:52:34.000Z,1483814648696950786,"Wordle 214 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩"
26,2022-01-19T14:52:34.000Z,1483814648403173379,"Wordle 214 6/6

⬛⬛⬛🟨🟨
⬛⬛🟨⬛🟩
⬛⬛⬛🟩🟩
⬛🟨🟨🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
27,2022-01-19T14:52:34.000Z,1483814647770017793,"Wordle 214 3/6

🟩⬛⬛🟨⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩"
28,2022-01-19T14:52:34.000Z,1483814647438647296,"Wordle 215 6/6

⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛
🟨⬛⬛🟨🟩
🟩🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩 phew!!!"
29,2022-01-19T14:52:34.000Z,1483814647182544898,"Wordle 214 3/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩"
30,2022-01-19T14:52:34.000Z,1483814645886509059,"Wordle 214 4/6

🟩⬜⬜⬜⬜
⬜🟨🟩🟩⬜
🟨🟨🟩🟩⬜
🟩🟩🟩🟩🟩"
31,2022-01-19T14:52:33.000Z,1483814644942721024,"Wordle 214 3/6

🟨⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩
Fluke guessed the word with one letter!! #wordle"
32,2022-01-19T14:52:33.000Z,1483814644250730499,"Wordle 214 4/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩BOOM #wordle"
33,2022-01-19T14:52:33.000Z,1483814644024287232,"Wordle 214 4/6

⬛🟨⬛⬛⬛
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
34,2022-01-19T14:52:33.000Z,1483814643902599175,"Wordle 214 5/6

⬛⬛🟩🟨⬛
⬛⬛⬛🟨🟨
🟨🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩"
35,2022-01-19T14:52:33.000Z,1483814642770194436,"Wordle (ES) #13 2/6

🟩🟨⬜🟨⬜
🟩🟩🟩🟩🟩

hoy me vino a ver la inspiración"
36,2022-01-19T14:52:33.000Z,1483814642371735557,"Wordle 214 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟩⬜
🟨⬜🟩🟩⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
37,2022-01-19T14:52:33.000Z,1483814641931272202,"I surprised myself.
Wordle 214 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
38,2022-01-19T14:52:33.000Z,1483814641457319938,"Wordle 214 4/6

⬛🟨⬛⬛🟨
🟨🟨⬛⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
39,2022-01-19T14:52:33.000Z,1483814641419657218,"@AdhavRajesh2 @Wizzy_W_or_L Wordle 214 3/6

⬜⬜🟨⬜⬜
🟨🟩🟨🟨⬜
🟩🟩🟩🟩🟩
really proud of this one"
40,2022-01-19T14:52:32.000Z,1483814640664649733,"Woo this was the easiest one yet! Getting those last three letters was crucial

Wordle 214 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟩⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
41,2022-01-19T14:52:32.000Z,1483814639746048001,"xi. wordle 214 4/6

⬜⬜⬜🟨🟨
🟨🟨🟨⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
42,2022-01-19T14:52:32.000Z,1483814639066566656,"Still waiting on an answer to the above, but I'm super annoyed with myself for thinking, ""Nah, you've been using that as a first guess a lot; start with something else,"" before ultimately using it as a third guess.

Wordle 214 3/6

🟩⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
43,2022-01-19T14:52:32.000Z,1483814638643027974,"Wordle 214 4/6

⬜⬜⬜🟨🟨
🟨⬜🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
44,2022-01-19T14:52:32.000Z,1483814637783199746,"Wordle 214 3/6

🟩⬛🟨⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
45,2022-01-19T14:52:32.000Z,1483814637439234052,"I am elite 
Wordle 214 2/6

⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩"
46,2022-01-19T14:52:32.000Z,1483814637363777541,"لا سحر ولا شعوذة
Wordle 214 5/6

⬛⬛⬛⬛⬛
🟨🟨🟨🟨⬛
🟨🟩🟨🟨⬛
🟩🟩🟨🟨🟨
🟩🟩🟩🟩🟩"
47,2022-01-19T14:52:31.000Z,1483814636616962049,"Wordle 214 4/6

⬜⬜⬜⬜⬜
🟩🟩⬜🟩⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩"
48,2022-01-19T14:52:31.000Z,1483814634926788614,"Wordle 214 3/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
🟩🟩🟩🟩🟩"
49,2022-01-19T14:52:31.000Z,1483814634901540864,"😎😎 Wordle 214 3/6

⬛⬛🟨⬛⬛
🟩⬛⬛🟨🟨
🟩🟩🟩🟩🟩"
50,2022-01-19T14:52:31.000Z,1483814634163519491,"Wordle 214 2/6

🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩"
51,2022-01-19T14:52:31.000Z,1483814634142502912,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩"
52,2022-01-19T14:52:31.000Z,1483814633924448258,"RT @the_chart_life: Wordle 214 5/6

🟨⬜⬜🟨🟨
🟨🟨🟨⬜⬜
🟨🟨🟨⬜⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
53,2022-01-19T14:52:31.000Z,1483814632875692033,"Wordle 214 5/6

⬛⬛⬛🟨⬛
🟨⬛🟨⬛⬛
🟨🟩🟨⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩"
54,2022-01-19T14:52:30.000Z,1483814632213172229,"Wordle 214 2/6

⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩

well ok"
55,2022-01-19T14:52:30.000Z,1483814630736621572,"First ever 2/6!

Wordle 214 2/6

🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
56,2022-01-19T14:52:30.000Z,1483814630602391552,"I guess I will start a #wordle thread here

Wordle 214 3/6

⬛⬛🟨⬛🟩
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩"
57,2022-01-19T14:52:30.000Z,1483814630250012684,"Wordle 214 3/6

⬜⬜🟨🟨⬜
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩"
58,2022-01-19T14:52:30.000Z,1483814629583343618,"Wordle 214 5/6

⬛⬛⬛🟨⬛
⬛⬛⬛🟨⬛
⬛⬛🟨⬛⬛
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩"
59,2022-01-19T14:52:30.000Z,1483814628966768646,"stressful 

Wordle 214 5/6

🟨⬛🟩🟩⬛
⬛⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
60,2022-01-19T14:52:29.000Z,1483814626630402052,"Wordle 214 4/6

⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩"
61,2022-01-19T14:52:29.000Z,1483814626219466759,"💪💪💪

Wordle 214 3/6

⬛🟨⬛⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
62,2022-01-19T14:52:29.000Z,1483814624994672644,"Wordle 214 2/6

⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩"
63,2022-01-19T14:52:29.000Z,1483814624894017537,"@NatyyJT but how

Wordle (ES) #13 5/6

⬜🟨🟩⬜⬜
🟨⬜🟩⬜🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

https://t.co/JcVMck0Zsn"
64,2022-01-19T14:52:29.000Z,1483814624311001094,"Wordle (ES) #13 6/6

⬜⬜🟨⬜⬜
🟨🅰🅽🅳🅰
⬜🟩🅰🟩⬜
🟩🅻🅴🅴🆁🟩"
65,2022-01-19T14:52:28.000Z,1483814623719702532,"Wordle 214 3/6

⬜🟨🟨⬜🟩
⬜⬜🟨🟨🟩
🟩🟩🟩🟩🟩"
66,2022-01-19T14:52:28.000Z,1483814623291793413,"Wordle 214 2/6

⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩"
67,2022-01-19T14:52:28.000Z,1483814620934676484,"Wordle 214 3/6

🟩⬜⬜🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

Whallop. A new record for me!! 😂🤙🏼"
68,2022-01-19T14:52:28.000Z,1483814620527841283,"Getting better… 

Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
69,2022-01-19T14:52:27.000Z,1483814619235950593,"Wordle (ES) #13 3/6

🟩⬜⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

https://t.co/AlyJAqQee6

Cada vez mejor 😎"
70,2022-01-19T14:52:27.000Z,1483814616593534979,"Wordle 214 3/6

🟩⬛🟨🟨⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
71,2022-01-19T14:52:27.000Z,1483814616534769666,"ezpz sub 1-minute solve

Wordle 214 3/6

🟩⬛⬛🟨⬛
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
72,2022-01-19T14:52:26.000Z,1483814615771279363,"Wordle 214 2/6

⬜🟦⬜⬜⬜
🟧🟧🟧🟧🟧

Posting this a) to brag and b) because Wordle looks great in colorblind mode"
73,2022-01-19T14:52:26.000Z,1483814614718681095,"Magnificent and picked the correct starting word today

Wordle 214 2/6

⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
74,2022-01-19T14:52:26.000Z,1483814613984681993,"Wordle 214 5/6

⬛🟨⬛⬛🟨
🟨🟨⬛⬛🟩
⬛⬛🟨🟨⬛
🟨🟨🟨⬛🟩
🟩🟩🟩🟩🟩"
75,2022-01-19T14:52:26.000Z,1483814613791784964,"Wordle 214 3/6

⬜⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
76,2022-01-19T14:52:26.000Z,1483814611900116994,"Wordle 214 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

It's either 4 tries or 6 😂"
77,2022-01-19T14:52:26.000Z,1483814611602362375,"Wordle 214 4/6

⬜🟨⬜🟨⬜
⬜⬜🟨🟨🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
78,2022-01-19T14:52:25.000Z,1483814611447078912,"Wordle 214 5/6
I am really good at getting close…
⬛⬛⬛🟨🟨
🟨🟨⬛⬛🟩
🟩⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
79,2022-01-19T14:52:25.000Z,1483814608632782852,"Wordle 214 4/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
80,2022-01-19T14:52:25.000Z,1483814608074948615,"Wordle 214 3/6

🟩🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

😎"
81,2022-01-19T14:52:25.000Z,1483814607588405249,"#WordleCAT 19 4/6

⬜⬜⬜⬜🟨
⬜⬜🟨⬜🟨
🟨🟨🟨⬜⬜
🟩🟩🟩🟩🟩

Juga-hi!
https://t.co/o46AAQ1YOE"
82,2022-01-19T14:52:24.000Z,1483814606132834304,"Wordle 214 2/6
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩"
83,2022-01-19T14:52:24.000Z,1483814604593639432,"Not bad..

Wordle 214 4/6

⬛⬛⬛🟨🟨
⬛⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
84,2022-01-19T14:52:24.000Z,1483814603201077253,"Wordle 214 4/6

⬛⬛🟨⬛⬛
🟩🟨⬛🟨🟩
🟩🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
85,2022-01-19T14:52:23.000Z,1483814602425122818,"Wordle 214 4/6

⬛⬛🟨🟨⬛
🟨🟨⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
86,2022-01-19T14:52:23.000Z,1483814600458092547,"Wordle 214 2/6

⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
87,2022-01-19T14:52:23.000Z,1483814600453734400,"Wordle 214 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
88,2022-01-19T14:52:22.000Z,1483814598750863360,"Wordle 214 3/6

⬛🟨⬛⬛⬛
🟩🟨🟨🟨🟨
🟩🟩🟩🟩🟩"
89,2022-01-19T14:52:22.000Z,1483814598016835585,"Wordle 214 2/6

DAMN

⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
90,2022-01-19T14:52:22.000Z,1483814596901228547,"#Wordle 214 4/6

⬛⬛🟨⬛⬛
🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
91,2022-01-19T14:52:21.000Z,1483814594456002573,"I see the people coming for those who post their Wordle grids but I am too proud of this moment to hold back.

Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛⬛🟩🟨⬛
🟩🟩🟩🟩🟩"
92,2022-01-19T14:52:21.000Z,1483814593914933251,"Wordle 214 3/6

⬜⬜⬜⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
93,2022-01-19T14:52:21.000Z,1483814592816029699,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩

finally."
94,2022-01-19T14:52:21.000Z,1483814592786714631,"Easier one today :)

Wordle 214 3/6

⬛🟨🟨⬛⬛
🟩⬛⬛🟨🟩
🟩🟩🟩🟩🟩"
