,created_at,id,text,withheld
14,2022-01-19T14:19:33.000Z,1483806336836116489,"Boop.

Wordle 214 3/6

🟩⬜🟨🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",
15,2022-01-19T14:19:32.000Z,1483806336148295686,"Wordle 214 2/6

⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

HOLY SHIT.",
16,2022-01-19T14:19:32.000Z,1483806335279980547,"Wordle 214 3/6

⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩

As the kids say these days, groovy.",
17,2022-01-19T14:19:32.000Z,1483806335170924544,"My standard starting words served me well today. This is probably the fastest I’ve solved one of these.

Wordle 214 3/6

⬜⬜🟩⬜⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",
18,2022-01-19T14:19:32.000Z,1483806334835376128,"Wordle 214 3/6

⬜🟨⬜⬜🟩
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩                            First time playing Wordle.",
19,2022-01-19T14:19:32.000Z,1483806334529245186,"Игра Wordle (RU) День #13 6/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩

#вордли 

Отгадайте слово на https://t.co/hvikYoqIyR",
20,2022-01-19T14:19:32.000Z,1483806333744947208,"Wordle 214 3/6

⬜🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Boom!  #Wordle",
21,2022-01-19T14:19:32.000Z,1483806333082161156,"Wordle 214 3/6

🟩⬜🟨🟨⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩",
22,2022-01-19T14:19:32.000Z,1483806332641755141,"Wordle 214 5/6

🟨⬛⬛⬛🟨
⬛⬛🟨🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",
23,2022-01-19T14:19:32.000Z,1483806332365021190,"Wordle 214 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",
24,2022-01-19T14:19:31.000Z,1483806331677167616,"So, I am a day late posting this, but yesterday was my toughest Wordle yet, albeit I've only been playing a couple weeks. For the first time, I was actually worried I might not solve it. #SmallVictories

🟨⬜⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",
25,2022-01-19T14:19:31.000Z,1483806328527245321,"Wordle 214 3/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",
26,2022-01-19T14:19:31.000Z,1483806328040660994,"Wordle 214 5/6

⬛⬛⬛⬛🟨
🟨🟩🟩⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",
27,2022-01-19T14:19:30.000Z,1483806327185027079,"Wordle 214 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",
28,2022-01-19T14:19:30.000Z,1483806326832648192,"at least 1 thing off the to-do list

Wordle 214 3/6

⬜🟩⬜🟨⬜
🟩🟨⬜⬜⬜
🟩🟩🟩🟩🟩","{'copyright': False, 'country_codes': ['TR']}"
29,2022-01-19T14:19:30.000Z,1483806326580924418,"@SuburbanMatron Wordle 214 3/6

⬜⬜⬜🟨⬜
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩 Me too!",
30,2022-01-19T14:19:30.000Z,1483806325989593098,"Wordle 214 2/6

⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

😮‍💨",
31,2022-01-19T14:19:29.000Z,1483806323250798598,"Wordle 214 3/6

🟩⬜🟨🟨⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩",
32,2022-01-19T14:19:29.000Z,1483806322449604609,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩",
33,2022-01-19T14:19:29.000Z,1483806321044561920,"Wordle 214 6/6

🟩⬛⬛⬛⬛
🟩⬛🟨🟨⬛
🟩🟨⬛🟩🟨
🟩⬛⬛⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",
34,2022-01-19T14:19:28.000Z,1483806318704136192,"@Fran46_ Wordle (ES) #13 3/6

⬜🟨⬜⬜⬜
🟩⬜🟨🟨🟨
🟩🟩🟩🟩🟩

https://t.co/ZCq8NaqVFh",
35,2022-01-19T14:19:28.000Z,1483806316921606145,"@dadatina Wordle (ES) #13 3/6

🟨⬜🟨⬜⬜
🟩🟨🟩🟨⬜
🟩🟩🟩🟩🟩

https://t.co/p9S5XDTh3p 🙌",
36,2022-01-19T14:19:28.000Z,1483806316632190978,"Wordle 214 3/6

⬜⬜⬜⬜🟦
🟧⬜⬜🟦⬜
🟧🟧🟧🟧🟧",
37,2022-01-19T14:19:28.000Z,1483806316426665995,"Wordle 214 6/6

⬜⬜🟨⬜⬜
🟨⬜🟨⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",
38,2022-01-19T14:19:28.000Z,1483806316162260993,"Wordle 214 6/6

⬛🟩🟨⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨🟨🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩

No puedo tener tanto ojete hoy.",
39,2022-01-19T14:19:27.000Z,1483806315143122946,"Wordle 214 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",
40,2022-01-19T14:19:27.000Z,1483806314992218114,"Wordle 214 4/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",
41,2022-01-19T14:19:27.000Z,1483806313863909382,"Wordle 214 5/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟨⬜🟩🟩⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩 gonna give this game a go I guess",
42,2022-01-19T14:19:27.000Z,1483806313335377921,"Wordle 214 5/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",
43,2022-01-19T14:19:27.000Z,1483806313188499467,"Wordle 214 2/6

⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩🤯🤯🤯",
44,2022-01-19T14:19:27.000Z,1483806312957980675,"Wordle 214 3/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",
45,2022-01-19T14:19:27.000Z,1483806312920391685,"Wordle 215 4/6

🟨🟩⬜⬜⬜
⬜🟩🟨🟨⬜
⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩",
46,2022-01-19T14:19:27.000Z,1483806312253300744,"Wordle 214 3/6*

she’s so aesthetic 

⬛⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",
47,2022-01-19T14:19:27.000Z,1483806311657750530,"Wordle 214 6/6

⬛🟩⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",
48,2022-01-19T14:19:26.000Z,1483806310755934208,"Wordle 214 3/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩",
49,2022-01-19T14:19:26.000Z,1483806309552205829,"Wordle 214 6/6

⬛⬛⬛🟨⬛
🟨🟨⬛⬛⬛
⬛⬛⬛🟨🟩
⬛⬛🟩⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩wtf",
50,2022-01-19T14:19:26.000Z,1483806307937361932,"Wordle 214 4/6

🟨⬛⬛🟨🟨
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",
51,2022-01-19T14:19:26.000Z,1483806307413024771,"I have jumped on the Wordle train 🙃

Wordle 214 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟩
🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩",
52,2022-01-19T14:19:26.000Z,1483806307266310147,"@zebrapride Wordle (ES) #13 2/6

🟩🟨⬜⬜⬜
🟩🟩🟩🟩🟩

https://t.co/7WvkGmTfUC
omg no sé cómo pasó pero también pasó",
53,2022-01-19T14:19:26.000Z,1483806307027193869,"Wordle 214 4/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛⬛
⬛🟩🟨🟨⬛
🟩🟩🟩🟩🟩",
54,2022-01-19T14:19:25.000Z,1483806306775584781,"Wordle 214 5/6

⬛⬛🟩🟨⬛
⬛⬛🟩⬛⬛
⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
🟩🟩🟩🟩🟩",
55,2022-01-19T14:19:25.000Z,1483806305714425859,"RT @8akir: Wordle N33D/

🟩⬛️🟩⬛️🟩🟩🟩⬛️🟩🟩⬛️⬛️
🟩⬛️🟩⬛️🟩⬛️⬛️⬛️🟩⬛️🟩⬛️
🟩🟩🟩⬛️🟩🟩⬛️⬛️🟩🟩⬛️⬛️
🟩⬛️🟩⬛️🟩⬛️⬛️⬛️🟩⬛️🟩⬛️
🟩⬛️🟩⬛️🟩🟩🟩⬛️🟩⬛️⬛️🟩

Badly ™️",
56,2022-01-19T14:19:25.000Z,1483806305097818116,"Easy peasy lemon squeezy.

Wordle 214 3/6

🟩⬜⬜⬜⬜
🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩",
57,2022-01-19T14:19:25.000Z,1483806303168442375,"My new favorite thing to do right after clearing out emails: Wordle. 

Wordle 214 3/6

⬜⬜🟩🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩",
58,2022-01-19T14:19:24.000Z,1483806301712838656,"Wordle 214 4/6

⬛🟨⬛⬛⬛
⬛🟨🟨⬛🟨
⬛🟨🟩🟨⬛
🟩🟩🟩🟩🟩 https://t.co/o57SdciYjW",
59,2022-01-19T14:19:24.000Z,1483806301553631240,"Wordle 214 3/6

🟩⬛⬛🟩⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",
60,2022-01-19T14:19:24.000Z,1483806301453004805,"Wordle 214 4/6

⬛🟩⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",
61,2022-01-19T14:19:24.000Z,1483806300756611074,"Whoa. 
Wordle 214 2/6

🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩",
62,2022-01-19T14:19:24.000Z,1483806299770933251,"Wordle (ES) #13 3/6

🟨🟨⬜⬜⬜
🟩🟨⬜🟨🟨
🟩🟩🟩🟩🟩

https://t.co/ogLQ06rJ73",
63,2022-01-19T14:19:24.000Z,1483806299271962624,"Wordle 214 3/6

⬛⬛⬛🟨🟨
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",
64,2022-01-19T14:19:24.000Z,1483806299066630144,"Wordle 214 4/6

🟨⬛⬛🟨🟨
🟨🟨🟨⬛⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩",
65,2022-01-19T14:19:24.000Z,1483806298722426880,"Wordle (ES) #13 4/6

⬛⬛⬛🟨🟨
🟨🟨🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

https://t.co/1mMZ7nbcGD",
66,2022-01-19T14:19:24.000Z,1483806298693115911,"Wordle 214 3/6

Good one after yesterday!

⬛⬛🟩⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",
67,2022-01-19T14:19:23.000Z,1483806298143707141,"Wordle 214 4/6
😁
⬛🟨🟨⬛🟩
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",
68,2022-01-19T14:19:23.000Z,1483806297887805443,"Wordle 214 2/6

🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩

Shut. the. Front. Door.",
69,2022-01-19T14:19:23.000Z,1483806297841860612,"Wordle 214 4/6

🟨⬜⬜⬜⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩

Frustrating…",
70,2022-01-19T14:19:23.000Z,1483806297669738499,"@LBerlicoco @WordleFR Yeahhhhh 😬

Le Mot (@WordleFR) #10 💀/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟨

https://t.co/v5Eq3OEmWO",
71,2022-01-19T14:19:23.000Z,1483806297350934530,"@neontaster Wordle 214 3/6

⬜🟨⬜⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩 https://t.co/pShB5n2cyw",
72,2022-01-19T14:19:23.000Z,1483806297015439364,"Wordle 214 3/6

⬛⬛🟩⬛⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩",
73,2022-01-19T14:19:23.000Z,1483806295622881280,"Wordle 214 3/6

🟨🟩🟨⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩

Ha! Never doubted myself for a second",
74,2022-01-19T14:19:23.000Z,1483806295476031490,"Wordle 214 5/6

🟦⬛⬛🟦⬛
⬛⬛🟧🟧🟧
⬛⬛🟧🟧🟧
⬛🟧🟧🟧🟧
🟧🟧🟧🟧🟧",
75,2022-01-19T14:19:23.000Z,1483806294708527110,"Ok I fully admit I had three letters, a vague sense of where they should go, and absolutely no clue.  Started just trying letters combos and I got lucky.  Had to look up the word!

Wordle 18 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩🟨⬜🟨
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",
76,2022-01-19T14:19:22.000Z,1483806293907283971,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

First time",
77,2022-01-19T14:19:22.000Z,1483806292032561157,"Wordle 214 2/6

⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",
78,2022-01-19T14:19:22.000Z,1483806290812055555,"Wordle 214 4/6

🟩⬛⬛⬛⬛
🟩⬛⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",
79,2022-01-19T14:19:22.000Z,1483806290770075650,"Yes, I’d like more than one per day please…

Wordle 214 3/6

🟩🟩⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",
80,2022-01-19T14:19:22.000Z,1483806290472280065,"Wordle 214 4/6

⬛🟨🟨⬛⬛
🟨🟩🟨⬛⬛
🟨🟩⬛🟨🟨
🟩🟩🟩🟩🟩",
81,2022-01-19T14:19:21.000Z,1483806289901801483,"@AveryHage Wordle 214 3/6

⬛🟩⬛🟩⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩",
82,2022-01-19T14:19:21.000Z,1483806289520214020,"Wordle 214 2/6
I'll literally never do this well again

🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",
83,2022-01-19T14:19:21.000Z,1483806289499402244,"Wordle 214 3/6

🟩⬜⬜⬜⬜
🟩🟨⬜⬜⬜
🟩🟩🟩🟩🟩

I did the thing",
84,2022-01-19T14:19:21.000Z,1483806288496799747,"Wordle 214 3/6

⬛⬛🟩⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",
85,2022-01-19T14:19:21.000Z,1483806287481782279,"Wordle 214 5/6

⬜⬜⬜🟨⬜
🟨🟨🟨⬜🟨
🟨🟨⬜🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",
86,2022-01-19T14:19:21.000Z,1483806286688968705,"@littIesomething WORDLE🇩🇪 352 2/6

🟨⬛⬛🟩🟨
🟩🟩🟩🟩🟩

whoops :D",
87,2022-01-19T14:19:21.000Z,1483806285950713859,"RT @coIdbrewww: Saltong Max 4
🏅3/8  ⌛1m 17s

⬜🟩⬜🟩🟩⬜⬜
⬜🟩⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩

https://t.co/YbgMSiCyvi

Tagal naman ng wordle",
88,2022-01-19T14:19:20.000Z,1483806284776460295,"Wordle 214. Nice. 
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩",
89,2022-01-19T14:19:20.000Z,1483806284650528769,"Wordle 214 6/6*

⬛⬛⬛🟨⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩

another close call today",
90,2022-01-19T14:19:20.000Z,1483806284226961419,"Wordle 214 3/6

⬜⬜🟨🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",
91,2022-01-19T14:19:20.000Z,1483806283807567872,"Wordle 214 2/6

🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩",
92,2022-01-19T14:19:20.000Z,1483806283291672580,"Wordle 214 3/6

⬛⬛🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩

#TRex",
93,2022-01-19T14:19:20.000Z,1483806282591129603,"Wordle 214 3/6

⬛⬛🟨⬛⬛
⬛🟨🟨🟨⬛
🟩🟩🟩🟩🟩",
94,2022-01-19T14:19:20.000Z,1483806282205249542,"Wordle 214 3/6

🟩⬜🟨🟩⬜
🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩",
95,2022-01-19T14:19:19.000Z,1483806281689227264,"Wordle 214 3/6

⬛🟩⬛⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",
96,2022-01-19T14:19:19.000Z,1483806280498270215,"Wordle (ES) #13 3/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",
97,2022-01-19T14:19:19.000Z,1483806280137515014,"Wordle 214 2/6

⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

with the help of ⁦@joeboylej⁩",
98,2022-01-19T14:19:19.000Z,1483806279130824706,"Wordle 214 3/6

🟩⬜⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",
99,2022-01-19T14:19:19.000Z,1483806278967255043,"Not bad for my first try 😁👆

Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",
