,created_at,id,text
0,2022-01-19T16:16:57.000Z,1483835883757441027,"Wordle 214 3/6
shaky
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
1,2022-01-19T16:16:57.000Z,1483835882285289484,"Wordle 214 4/6

⬜🟨⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

Ok i did one too"
2,2022-01-19T16:16:56.000Z,1483835880485752835,"Wordle 214 4/6

⬛⬛🟨⬛⬛
⬛⬛🟨⬛🟨
⬛⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
3,2022-01-19T16:16:56.000Z,1483835877675585539,"Wordle 214 3/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
4,2022-01-19T16:16:56.000Z,1483835877612666883,"Wordle 214 4/6

🟦🟦⬜⬜⬜
⬜🟦🟦🟦⬜
🟧🟦⬜🟦🟧
🟧🟧🟧🟧🟧"
5,2022-01-19T16:16:56.000Z,1483835877147422728,"Wordle 215 4/6

🟩⬛⬛⬛🟨
⬛⬛⬛🟨⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩

오늘은 쉽네 ㅋㅋㅋ"
6,2022-01-19T16:16:55.000Z,1483835876429877249,"wordle 214 3/6

⬛⬛⬛🟨⬛
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩"
7,2022-01-19T16:16:55.000Z,1483835875519725568,"Boom Baby!

Wordle 214 3/6

🟨⬜🟩🟩⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
8,2022-01-19T16:16:55.000Z,1483835874903494656,"Wordle 215 3/6

⬜🟨⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩"
9,2022-01-19T16:16:55.000Z,1483835874160824321,"What now! I am a Wordle savant! Wordle 214 2/6

⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩"
10,2022-01-19T16:16:55.000Z,1483835874089467905,"Jirits. 
Wordle 215 4/6

⬛⬛🟨⬛⬛
🟨⬛🟨🟨⬛
⬛🟩⬛🟩🟨
🟩🟩🟩🟩🟩"
11,2022-01-19T16:16:55.000Z,1483835873481625600,"i fell into the trap...
Wordle 215 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
12,2022-01-19T16:16:55.000Z,1483835872801865734,"Wordle 214 5/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜⬜🟨
🟩🟩🟩🟩🟩"
13,2022-01-19T16:16:54.000Z,1483835871694508035,"Wordle 214 4/6

⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
14,2022-01-19T16:16:54.000Z,1483835870369050629,"Wordle 215 5/6

⬜⬜🟨⬜🟩
⬜⬜⬜🟩🟩
🟨⬜⬜🟩🟩
⬜🟨🟨🟨🟩
🟩🟩🟩🟩🟩"
15,2022-01-19T16:16:54.000Z,1483835869333184513,"Wordle 214 3/6 yes!💪

⬜️⬜️🟩🟩🟩
🟩⬜️🟩🟩🟩
🟩🟩🟩🟩🟩"
16,2022-01-19T16:16:54.000Z,1483835869190660102,"Wordle 214 4/6

⬜⬜⬜⬜⬜
⬜⬜🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
17,2022-01-19T16:16:53.000Z,1483835868184190978,"Wordle 215 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
🟨⬛🟨🟩⬛
⬛🟩🟨🟩🟨
🟩🟩🟩🟩🟩

shutangina"
