,created_at,id,text
0,2022-01-19T17:14:01.000Z,1483850242550378503,"Wordle (ES) #13 3/6

🟨⬜⬜⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩

https://t.co/zDMXItc69z"
1,2022-01-19T17:14:01.000Z,1483850242533511173,"Wordle 214 2/6

⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩"
2,2022-01-19T17:14:00.000Z,1483850240897601539,"Wordle 214 4/6

🟨⬛⬛⬛⬛
⬛⬛🟩⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
3,2022-01-19T17:14:00.000Z,1483850240071458816,"Wordle 214 2/6

🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩

💪💪💪💪💪💪💪💪"
4,2022-01-19T17:14:00.000Z,1483850239031545857,"Wordle 215 4/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
5,2022-01-19T17:14:00.000Z,1483850238465032197,"Wordle 214 4/6

⬛⬛⬛🟨🟨
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Another 4 piece 🤷‍♂️"
6,2022-01-19T17:14:00.000Z,1483850238406369287,"Wordle 214 2/6

🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩

Evidently, COVID gives one wordle powers. Or it was luck?"
7,2022-01-19T17:13:59.000Z,1483850236313411584,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
8,2022-01-19T17:13:59.000Z,1483850234975465475,"Wordle 214 4/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨🟨
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩

I’m just happy I got this today since yesterdays was a bust 😅"
9,2022-01-19T17:13:58.000Z,1483850233360490499,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩"
10,2022-01-19T17:13:58.000Z,1483850233234792448,"Wordle 214 3/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩 #fun"
